"Product ID";Image;Name;Reference;Category;"Price (tax excl.)";"Price (tax incl.)";Quantity;Status;Position
45;https://www.asc925.com/1595/baby-bottle-micro-pave-cubic-zirconia-silver-pendant-with-14k-gold-plating.jpg;"Baby Bottle Micro Pave Cubic Zirconia Silver Pendant with 14k Gold Plating";20592;"Men Pendant";269.500000;269.5;7;0
46;https://www.asc925.com/1596/baby-bottle-micro-pave-cubic-zirconia-silver-pendant-with-rhodium-plating.jpg;"Baby Bottle Micro Pave Cubic Zirconia Silver Pendant with Rhodium Plating";20807;"Men Pendant";269.500000;269.5;0;1
47;https://www.asc925.com/1598/micro-pave-cubic-zirconia-silver-pendant-with-rhodium-plating.jpg;"Micro Pave Cubic Zirconia Silver Pendant with Rhodium Plating";18491;"Men Pendant";129.500000;129.5;5;0
48;https://www.asc925.com/1600/baby-bottle-micro-pave-cubic-zirconia-silver-pendant-with-rhodium-plating.jpg;"Baby Bottle Micro Pave Cubic Zirconia Silver Pendant with Rhodium Plating";20591;"Men Pendant";269.500000;269.5;0;1
49;https://www.asc925.com/1602/trophy-micro-pave-cubic-zirconia-silver-pendant-with-rhodium-plating.jpg;"Trophy Micro Pave Cubic Zirconia Silver Pendant with Rhodium Plating";20711;"Men Pendant";229.500000;229.5;3;0
50;https://www.asc925.com/1604/ice-cream-micro-pave-cubic-zirconia-silver-pendant-with-rhodium-plating.jpg;"Ice Cream Micro Pave Cubic Zirconia Silver Pendant with Rhodium Plating";19601;"Men Pendant";129.500000;129.5;2;0
51;https://www.asc925.com/1605/codeine-micro-pave-cubic-zirconia-silver-pendant-with-14k-gold-plating.jpg;"Codeine Micro Pave Cubic Zirconia Silver Pendant with 14k Gold Plating";19600;"Men Pendant";129.500000;129.5;3;0
52;https://www.asc925.com/3030/syrup-micro-pave-cubic-zirconia-silver-pendant-with-rhodium-plating.jpg;"Syrup Micro Pave Cubic Zirconia Silver Pendant with Rhodium Plating";18653;"Men Pendant";129.500000;129.5;2;0
53;https://www.asc925.com/1608/microphon-pendant-micro-pave-925-sterling-silver-14k-yellow-gold-plating-with-cubic-zirconia.jpg;"Microphon Pendant Micro Pave 925 Sterling Silver 14K Yellow Gold Plating with Cubic Zirconia";20081;"Men Pendant";119.500000;119.5;0;1
54;https://www.asc925.com/1609/medicine-rx-bottle-pendant-micro-pave-925-sterling-silver-rhodium-plating-with-cubic-zirconia.jpg;"Medicine Rx Bottle Pendant Micro Pave 925 Sterling Silver Rhodium Plating with Cubic Zirconia";20334;"Men Pendant";759.500000;759.5;0;1
55;https://www.asc925.com/1612/medicine-rx-bottle-pendant-micro-pave-925-sterling-silver-14k-yellow-gold-plating-with-cubic-zirconia.jpg;"Medicine Rx Bottle Pendant Micro Pave 925 Sterling Silver 14K Yellow Gold Plating with Cubic Zirconia";20421;"Men Pendant";759.500000;759.5;2;0
56;https://www.asc925.com/2994/micro-pave-925-sterling-silver-ladies-ring-rhodium-plating-with-chocolate-brown-and-white-cubic-zirconia.jpg;"Micro Pave 925 Sterling Silver Ladies Ring Rhodium Plating with Chocolate Brown and White Cubic Zirconia";17668;"Ladies Rings";119.500000;119.5;1;0
